;year_month;uf;product;unit;volume;created_at
240;2013-01-01;PARANÁ;ÓLEO DIESEL S-10;(m3);37690.948;2022-09-12 23:11:30.887749
241;2013-02-01;PARANÁ;ÓLEO DIESEL S-10;(m3);37994.903;2022-09-12 23:11:30.887749
242;2013-03-01;PARANÁ;ÓLEO DIESEL S-10;(m3);46695.023;2022-09-12 23:11:30.887749
243;2013-04-01;PARANÁ;ÓLEO DIESEL S-10;(m3);51823.455;2022-09-12 23:11:30.887749
244;2013-05-01;PARANÁ;ÓLEO DIESEL S-10;(m3);54918.57;2022-09-12 23:11:30.887749
245;2013-06-01;PARANÁ;ÓLEO DIESEL S-10;(m3);54564.884;2022-09-12 23:11:30.887749
246;2013-07-01;PARANÁ;ÓLEO DIESEL S-10;(m3);66333.999;2022-09-12 23:11:30.887749
247;2013-08-01;PARANÁ;ÓLEO DIESEL S-10;(m3);75553.272;2022-09-12 23:11:30.887749
248;2013-09-01;PARANÁ;ÓLEO DIESEL S-10;(m3);74408.3;2022-09-12 23:11:30.887749
249;2013-10-01;PARANÁ;ÓLEO DIESEL S-10;(m3);80944.238;2022-09-12 23:11:30.887749
250;2013-11-01;PARANÁ;ÓLEO DIESEL S-10;(m3);81377.296;2022-09-12 23:11:30.887749
251;2013-12-01;PARANÁ;ÓLEO DIESEL S-10;(m3);75595.409;2022-09-12 23:11:30.887749
252;2013-01-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);23309.0;2022-09-12 23:11:30.887749
253;2013-02-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);23796.23;2022-09-12 23:11:30.887749
254;2013-03-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);26607.301;2022-09-12 23:11:30.887749
255;2013-04-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);30435.327;2022-09-12 23:11:30.887749
256;2013-05-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);31415.778;2022-09-12 23:11:30.887749
257;2013-06-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);31558.52;2022-09-12 23:11:30.887749
258;2013-07-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);37687.368;2022-09-12 23:11:30.887749
259;2013-08-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);38837.559;2022-09-12 23:11:30.887749
260;2013-09-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);40840.832;2022-09-12 23:11:30.887749
261;2013-10-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);45511.944;2022-09-12 23:11:30.887749
262;2013-11-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);44901.98;2022-09-12 23:11:30.887749
263;2013-12-01;SANTA CATARINA;ÓLEO DIESEL S-10;(m3);41029.008;2022-09-12 23:11:30.887749
264;2013-01-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);26753.386;2022-09-12 23:11:30.887749
265;2013-02-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);25945.25;2022-09-12 23:11:30.887749
266;2013-03-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);31227.61;2022-09-12 23:11:30.887749
267;2013-04-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);36805.532;2022-09-12 23:11:30.887749
268;2013-05-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);36933.427;2022-09-12 23:11:30.887749
269;2013-06-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);36728.557;2022-09-12 23:11:30.887749
270;2013-07-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);41022.488;2022-09-12 23:11:30.887749
271;2013-08-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);43500.585;2022-09-12 23:11:30.887749
272;2013-09-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);43583.61;2022-09-12 23:11:30.887749
273;2013-10-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);49657.07;2022-09-12 23:11:30.887749
274;2013-11-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);48121.41;2022-09-12 23:11:30.887749
275;2013-12-01;RIO GRANDE DO SUL;ÓLEO DIESEL S-10;(m3);46018.53;2022-09-12 23:11:30.887749
276;2013-01-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);8782.7;2022-09-12 23:11:30.887749
277;2013-02-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);10226.1;2022-09-12 23:11:30.887749
278;2013-03-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);10515.1;2022-09-12 23:11:30.887749
279;2013-04-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);11226.35;2022-09-12 23:11:30.887749
280;2013-05-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);14096.1;2022-09-12 23:11:30.887749
281;2013-06-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);14618.694;2022-09-12 23:11:30.887749
282;2013-07-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);18952.25;2022-09-12 23:11:30.887749
283;2013-08-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);20202.2;2022-09-12 23:11:30.887749
284;2013-09-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);20640.4;2022-09-12 23:11:30.887749
285;2013-10-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);21777.801;2022-09-12 23:11:30.887749
286;2013-11-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);19831.98;2022-09-12 23:11:30.887749
287;2013-12-01;MATO GROSSO DO SUL;ÓLEO DIESEL S-10;(m3);18554.511;2022-09-12 23:11:30.887749
288;2013-01-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);14014.786;2022-09-12 23:11:30.887749
289;2013-02-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);15429.153;2022-09-12 23:11:30.887749
290;2013-03-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);18400.951;2022-09-12 23:11:30.887749
291;2013-04-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);19176.119;2022-09-12 23:11:30.887749
292;2013-05-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);21404.859;2022-09-12 23:11:30.887749
293;2013-06-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);24907.946;2022-09-12 23:11:30.887749
294;2013-07-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);28772.752;2022-09-12 23:11:30.887749
295;2013-08-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);30427.362;2022-09-12 23:11:30.887749
296;2013-09-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);32679.356;2022-09-12 23:11:30.887749
297;2013-10-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);35346.179;2022-09-12 23:11:30.887749
298;2013-11-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);33826.401;2022-09-12 23:11:30.887749
299;2013-12-01;MATO GROSSO;ÓLEO DIESEL S-10;(m3);28944.557;2022-09-12 23:11:30.887749
300;2013-01-01;GOIÁS;ÓLEO DIESEL S-10;(m3);14061.55;2022-09-12 23:11:30.887749
301;2013-02-01;GOIÁS;ÓLEO DIESEL S-10;(m3);16828.718;2022-09-12 23:11:30.887749
302;2013-03-01;GOIÁS;ÓLEO DIESEL S-10;(m3);19104.88;2022-09-12 23:11:30.887749
303;2013-04-01;GOIÁS;ÓLEO DIESEL S-10;(m3);20828.42;2022-09-12 23:11:30.887749
304;2013-05-01;GOIÁS;ÓLEO DIESEL S-10;(m3);24186.98;2022-09-12 23:11:30.887749
305;2013-06-01;GOIÁS;ÓLEO DIESEL S-10;(m3);25314.812;2022-09-12 23:11:30.887749
306;2013-07-01;GOIÁS;ÓLEO DIESEL S-10;(m3);32093.12;2022-09-12 23:11:30.887749
307;2013-08-01;GOIÁS;ÓLEO DIESEL S-10;(m3);33243.87;2022-09-12 23:11:30.887749
308;2013-09-01;GOIÁS;ÓLEO DIESEL S-10;(m3);34001.26;2022-09-12 23:11:30.887749
309;2013-10-01;GOIÁS;ÓLEO DIESEL S-10;(m3);38346.63;2022-09-12 23:11:30.887749
310;2013-11-01;GOIÁS;ÓLEO DIESEL S-10;(m3);35579.127;2022-09-12 23:11:30.887749
311;2013-12-01;GOIÁS;ÓLEO DIESEL S-10;(m3);31832.26;2022-09-12 23:11:30.887749
312;2013-01-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);2976.5;2022-09-12 23:11:30.887749
313;2013-02-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);3183.5;2022-09-12 23:11:30.887749
314;2013-03-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);3965.5;2022-09-12 23:11:30.887749
315;2013-04-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);4298.0;2022-09-12 23:11:30.887749
316;2013-05-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);4608.5;2022-09-12 23:11:30.887749
317;2013-06-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);4584.5;2022-09-12 23:11:30.887749
318;2013-07-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);5428.8;2022-09-12 23:11:30.887749
319;2013-08-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);6098.1;2022-09-12 23:11:30.887749
320;2013-09-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);6684.0;2022-09-12 23:11:30.887749
321;2013-10-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);7867.2;2022-09-12 23:11:30.887749
322;2013-11-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);7946.0;2022-09-12 23:11:30.887749
323;2013-12-01;DISTRITO FEDERAL;ÓLEO DIESEL S-10;(m3);8372.13;2022-09-12 23:11:30.887749
324;2013-01-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);263.0;2022-09-12 23:11:30.887749
325;2013-02-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);290.0;2022-09-12 23:11:30.887749
326;2013-03-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);170.0;2022-09-12 23:11:30.887749
327;2013-04-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);205.0;2022-09-12 23:11:30.887749
328;2013-05-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);203.0;2022-09-12 23:11:30.887749
329;2013-06-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
330;2013-07-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
331;2013-08-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
332;2013-09-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
333;2013-10-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
334;2013-11-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
335;2013-12-01;RONDÔNIA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
336;2013-01-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
337;2013-02-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
338;2013-03-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
339;2013-04-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
340;2013-05-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
341;2013-06-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
342;2013-07-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
343;2013-08-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
344;2013-09-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
345;2013-10-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
346;2013-11-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
347;2013-12-01;ACRE;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
348;2013-01-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);146.0;2022-09-12 23:11:30.887749
349;2013-02-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);126.0;2022-09-12 23:11:30.887749
350;2013-03-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);151.0;2022-09-12 23:11:30.887749
351;2013-04-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);221.0;2022-09-12 23:11:30.887749
352;2013-05-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);179.0;2022-09-12 23:11:30.887749
353;2013-06-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);225.0;2022-09-12 23:11:30.887749
354;2013-07-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);340.0;2022-09-12 23:11:30.887749
355;2013-08-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);423.0;2022-09-12 23:11:30.887749
356;2013-09-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);369.0;2022-09-12 23:11:30.887749
357;2013-10-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);541.0;2022-09-12 23:11:30.887749
358;2013-11-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);512.0;2022-09-12 23:11:30.887749
359;2013-12-01;AMAZONAS;ÓLEO DIESEL S-500;(m3);527.0;2022-09-12 23:11:30.887749
360;2013-01-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
361;2013-02-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
362;2013-03-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
363;2013-04-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
364;2013-05-01;RORAIMA;ÓLEO DIESEL S-500;(m3);15.0;2022-09-12 23:11:30.887749
365;2013-06-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
366;2013-07-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
367;2013-08-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
368;2013-09-01;RORAIMA;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
369;2013-10-01;RORAIMA;ÓLEO DIESEL S-500;(m3);40.0;2022-09-12 23:11:30.887749
370;2013-11-01;RORAIMA;ÓLEO DIESEL S-500;(m3);10.0;2022-09-12 23:11:30.887749
371;2013-12-01;RORAIMA;ÓLEO DIESEL S-500;(m3);10.0;2022-09-12 23:11:30.887749
372;2013-01-01;PARÁ;ÓLEO DIESEL S-500;(m3);538.0;2022-09-12 23:11:30.887749
373;2013-02-01;PARÁ;ÓLEO DIESEL S-500;(m3);409.0;2022-09-12 23:11:30.887749
374;2013-03-01;PARÁ;ÓLEO DIESEL S-500;(m3);573.0;2022-09-12 23:11:30.887749
375;2013-04-01;PARÁ;ÓLEO DIESEL S-500;(m3);598.0;2022-09-12 23:11:30.887749
376;2013-05-01;PARÁ;ÓLEO DIESEL S-500;(m3);606.0;2022-09-12 23:11:30.887749
377;2013-06-01;PARÁ;ÓLEO DIESEL S-500;(m3);471.0;2022-09-12 23:11:30.887749
378;2013-07-01;PARÁ;ÓLEO DIESEL S-500;(m3);2058.0;2022-09-12 23:11:30.887749
379;2013-08-01;PARÁ;ÓLEO DIESEL S-500;(m3);2056.0;2022-09-12 23:11:30.887749
380;2013-09-01;PARÁ;ÓLEO DIESEL S-500;(m3);2142.0;2022-09-12 23:11:30.887749
381;2013-10-01;PARÁ;ÓLEO DIESEL S-500;(m3);2309.0;2022-09-12 23:11:30.887749
382;2013-11-01;PARÁ;ÓLEO DIESEL S-500;(m3);2260.0;2022-09-12 23:11:30.887749
383;2013-12-01;PARÁ;ÓLEO DIESEL S-500;(m3);2284.5;2022-09-12 23:11:30.887749
384;2013-01-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
385;2013-02-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
386;2013-03-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
387;2013-04-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
388;2013-05-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
389;2013-06-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
390;2013-07-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
391;2013-08-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
392;2013-09-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
393;2013-10-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
394;2013-11-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
395;2013-12-01;AMAPÁ;ÓLEO DIESEL S-500;(m3);0.0;2022-09-12 23:11:30.887749
396;2013-01-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2479.0;2022-09-12 23:11:30.887749
397;2013-02-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2174.0;2022-09-12 23:11:30.887749
398;2013-03-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2616.0;2022-09-12 23:11:30.887749
399;2013-04-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2150.5;2022-09-12 23:11:30.887749
400;2013-05-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2224.0;2022-09-12 23:11:30.887749
401;2013-06-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);2330.5;2022-09-12 23:11:30.887749
402;2013-07-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);31068.05;2022-09-12 23:11:30.887749
403;2013-08-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);32018.1;2022-09-12 23:11:30.887749
404;2013-09-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);30203.9;2022-09-12 23:11:30.887749
405;2013-10-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);32405.7;2022-09-12 23:11:30.887749
406;2013-11-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);31309.4;2022-09-12 23:11:30.887749
407;2013-12-01;TOCANTINS;ÓLEO DIESEL S-500;(m3);29510.4;2022-09-12 23:11:30.887749
408;2013-01-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);80086.96;2022-09-12 23:11:30.887749
409;2013-02-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);68740.404;2022-09-12 23:11:30.887749
410;2013-03-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);75757.592;2022-09-12 23:11:30.887749
411;2013-04-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);70582.302;2022-09-12 23:11:30.887749
412;2013-05-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);69684.071;2022-09-12 23:11:30.887749
413;2013-06-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);68920.51;2022-09-12 23:11:30.887749
414;2013-07-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);85844.468;2022-09-12 23:11:30.887749
415;2013-08-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);91064.126;2022-09-12 23:11:30.887749
416;2013-09-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);86436.605;2022-09-12 23:11:30.887749
417;2013-10-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);90642.798;2022-09-12 23:11:30.887749
418;2013-11-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);87816.255;2022-09-12 23:11:30.887749
419;2013-12-01;MARANHÃO;ÓLEO DIESEL S-500;(m3);85874.57;2022-09-12 23:11:30.887749
420;2013-01-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);43519.1;2022-09-12 23:11:30.887749
421;2013-02-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);34628.45;2022-09-12 23:11:30.887749
422;2013-03-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);39341.75;2022-09-12 23:11:30.887749
423;2013-04-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);39924.95;2022-09-12 23:11:30.887749
424;2013-05-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);40403.0;2022-09-12 23:11:30.887749
425;2013-06-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);38153.5;2022-09-12 23:11:30.887749
426;2013-07-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);38534.5;2022-09-12 23:11:30.887749
427;2013-08-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);39142.9;2022-09-12 23:11:30.887749
428;2013-09-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);36575.001;2022-09-12 23:11:30.887749
429;2013-10-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);39425.0;2022-09-12 23:11:30.887749
430;2013-11-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);37907.5;2022-09-12 23:11:30.887749
431;2013-12-01;PIAUÍ;ÓLEO DIESEL S-500;(m3);36355.0;2022-09-12 23:11:30.887749
432;2013-01-01;CEARÁ;ÓLEO DIESEL S-500;(m3);2553.0;2022-09-12 23:11:30.887749
433;2013-02-01;CEARÁ;ÓLEO DIESEL S-500;(m3);2156.0;2022-09-12 23:11:30.887749
434;2013-03-01;CEARÁ;ÓLEO DIESEL S-500;(m3);2053.5;2022-09-12 23:11:30.887749
435;2013-04-01;CEARÁ;ÓLEO DIESEL S-500;(m3);2063.0;2022-09-12 23:11:30.887749
436;2013-05-01;CEARÁ;ÓLEO DIESEL S-500;(m3);2021.0;2022-09-12 23:11:30.887749
437;2013-06-01;CEARÁ;ÓLEO DIESEL S-500;(m3);1897.0;2022-09-12 23:11:30.887749
438;2013-07-01;CEARÁ;ÓLEO DIESEL S-500;(m3);28519.0;2022-09-12 23:11:30.887749
439;2013-08-01;CEARÁ;ÓLEO DIESEL S-500;(m3);31291.35;2022-09-12 23:11:30.887749
440;2013-09-01;CEARÁ;ÓLEO DIESEL S-500;(m3);27905.571;2022-09-12 23:11:30.887749
441;2013-10-01;CEARÁ;ÓLEO DIESEL S-500;(m3);32719.5;2022-09-12 23:11:30.887749
442;2013-11-01;CEARÁ;ÓLEO DIESEL S-500;(m3);30608.5;2022-09-12 23:11:30.887749
443;2013-12-01;CEARÁ;ÓLEO DIESEL S-500;(m3);29015.0;2022-09-12 23:11:30.887749
444;2013-01-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);9755.1;2022-09-12 23:11:30.887749
445;2013-02-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);1022.55;2022-09-12 23:11:30.887749
446;2013-03-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);923.0;2022-09-12 23:11:30.887749
447;2013-04-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);1037.0;2022-09-12 23:11:30.887749
448;2013-05-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);812.0;2022-09-12 23:11:30.887749
449;2013-06-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);746.0;2022-09-12 23:11:30.887749
450;2013-07-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);856.5;2022-09-12 23:11:30.887749
451;2013-08-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);976.5;2022-09-12 23:11:30.887749
452;2013-09-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);823.0;2022-09-12 23:11:30.887749
453;2013-10-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);851.0;2022-09-12 23:11:30.887749
454;2013-11-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);827.0;2022-09-12 23:11:30.887749
455;2013-12-01;RIO GRANDE DO NORTE;ÓLEO DIESEL S-500;(m3);837.5;2022-09-12 23:11:30.887749
456;2013-01-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);38591.16;2022-09-12 23:11:30.887749
457;2013-02-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);34810.35;2022-09-12 23:11:30.887749
458;2013-03-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);35338.492;2022-09-12 23:11:30.887749
459;2013-04-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);36670.84;2022-09-12 23:11:30.887749
460;2013-05-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);35008.385;2022-09-12 23:11:30.887749
461;2013-06-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);32459.287;2022-09-12 23:11:30.887749
462;2013-07-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);34002.44;2022-09-12 23:11:30.887749
463;2013-08-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);34259.72;2022-09-12 23:11:30.887749
464;2013-09-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);34190.45;2022-09-12 23:11:30.887749
465;2013-10-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);37663.64;2022-09-12 23:11:30.887749
466;2013-11-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);36397.73;2022-09-12 23:11:30.887749
467;2013-12-01;PARAÍBA;ÓLEO DIESEL S-500;(m3);34519.285;2022-09-12 23:11:30.887749
468;2013-01-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);65552.1;2022-09-12 23:11:30.887749
469;2013-02-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);57662.151;2022-09-12 23:11:30.887749
470;2013-03-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);60474.62;2022-09-12 23:11:30.887749
471;2013-04-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);66118.111;2022-09-12 23:11:30.887749
472;2013-05-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);65939.199;2022-09-12 23:11:30.887749
473;2013-06-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);54190.45;2022-09-12 23:11:30.887749
474;2013-07-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);57959.5;2022-09-12 23:11:30.887749
475;2013-08-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);59777.25;2022-09-12 23:11:30.887749
476;2013-09-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);61901.7;2022-09-12 23:11:30.887749
477;2013-10-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);68962.723;2022-09-12 23:11:30.887749
478;2013-11-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);68270.065;2022-09-12 23:11:30.887749
479;2013-12-01;PERNAMBUCO;ÓLEO DIESEL S-500;(m3);62237.501;2022-09-12 23:11:30.887749
480;2013-01-01;ALAGOAS;ÓLEO DIESEL S-500;(m3);37199.0;2022-09-12 23:11:30.887749
481;2013-02-01;ALAGOAS;ÓLEO DIESEL S-500;(m3);32000.185;2022-09-12 23:11:30.887749
